day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,rolling_slope_80,window_return_80,slope_tstat_80,uptrend_signal
0,89800,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,30.0,,,10013.0,30.0,,,,,10003.5,0.0,0.03657993436474449,3.5,3.5292519509439813,False
0,89900,ASH_COATED_OSMIUM,9992.0,20.0,,,,,10010.0,10.0,10013.0,20.0,,,10001.0,0.0,0.039990623534927335,1.0,3.899460534484559,False
0,90000,ASH_COATED_OSMIUM,9995.0,13.0,9992.0,29.0,,,10011.0,13.0,10013.0,29.0,,,10003.0,0.0,0.04522972339428036,3.0,4.42478602115272,False
0,90100,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,21.0,,,10014.0,21.0,,,,,10004.5,0.0,0.05178738865447726,2.0,5.035051035931376,False
0,90300,ASH_COATED_OSMIUM,9996.0,11.0,9993.0,28.0,,,10014.0,28.0,,,,,10005.0,0.0,0.06107594936708861,6.0,6.113973058852468,True
0,90400,ASH_COATED_OSMIUM,9995.0,13.0,9993.0,25.0,,,10014.0,25.0,,,,,10004.5,0.0,0.06652015939990623,4.0,6.636018016866957,True
0,90500,ASH_COATED_OSMIUM,9996.0,10.0,9993.0,25.0,,,10012.0,10.0,10014.0,25.0,,,10004.0,0.0,0.07279653070792311,6.5,7.417673103234322,True
0,90700,ASH_COATED_OSMIUM,9993.0,22.0,,,,,10011.0,11.0,,,,,10002.0,0.0,0.07429090482887951,2.0,7.596120080556358,False
0,90800,ASH_COATED_OSMIUM,9995.0,14.0,,,,,10011.0,14.0,10014.0,25.0,,,10003.0,0.0,0.07897913736521331,4.0,8.281715038424904,True
0,90900,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,23.0,,,10011.0,14.0,10013.0,23.0,,,10003.0,0.0,0.08264767932489452,4.0,8.807887526983444,True
0,91000,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,27.0,,,10010.0,15.0,,,,,10002.0,0.0,0.08529653070792312,3.0,9.25762871552316,True
0,91100,ASH_COATED_OSMIUM,9994.0,15.0,,,,,10010.0,15.0,10013.0,28.0,,,10002.0,0.0,0.0878750586029067,3.0,9.725194988532285,True
0,91200,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,22.0,,,10000.0,10.0,10013.0,22.0,,,9997.0,0.0,0.08575363338021566,-2.5,9.1555209058248,False
0,91400,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,27.0,,,10010.0,15.0,,,,,10002.0,0.0,0.08878340365682137,4.0,9.723230221705098,True
0,91500,ASH_COATED_OSMIUM,9994.0,11.0,9991.0,29.0,,,10010.0,11.0,10012.0,29.0,,,10002.0,0.0,0.09033052039381154,2.5,9.987093887854158,False
0,91700,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,30.0,,,10010.0,11.0,10013.0,30.0,,,10002.0,0.0,0.09320792311298641,1.0,10.59851955834359,False
0,91800,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,29.0,,,10013.0,29.0,,,,,10003.5,0.0,0.09883966244725738,5.5,11.987091542650312,True
0,91900,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,24.0,,,10011.0,11.0,10013.0,24.0,,,10003.0,0.0,0.10110173464603844,7.0,12.46223805616508,True
0,92000,ASH_COATED_OSMIUM,10000.0,3.0,9992.0,25.0,,,10013.0,25.0,,,,,10006.5,0.0,0.10458860759493671,9.5,12.650288251877956,True
0,92100,ASH_COATED_OSMIUM,9994.0,14.0,,,,,10010.0,14.0,10013.0,21.0,,,10002.0,0.0,0.10461204875761838,5.0,12.655466247270258,True
0,92200,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,24.0,,,10013.0,24.0,,,,,10003.5,0.0,0.10590717299578059,5.5,12.88755574897124,True
0,92300,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,27.0,,,10010.0,13.0,10013.0,27.0,,,10002.0,0.0,0.10661040787623066,5.0,13.071680846240156,True
0,92400,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,21.0,,,10000.0,10.0,10010.0,15.0,10013.0,21.0,9997.0,0.0,0.10164088138771683,0.0,11.379050951286002,False
0,92500,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,20.0,,,10013.0,20.0,,,,,10003.5,0.0,0.10268987341772152,6.5,11.53723553652789,True
0,92600,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,26.0,,,10010.0,15.0,10013.0,26.0,,,10002.0,0.0,0.10219760900140647,6.0,11.445567401335476,True
0,92700,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,21.0,,,10013.0,21.0,,,,,10003.5,0.0,0.10202766057196437,7.5,11.423923611413606,True
0,92800,ASH_COATED_OSMIUM,9992.0,20.0,,,,,10013.0,20.0,,,,,10002.5,0.0,0.10075597749648382,5.5,11.235373802481394,True
0,92900,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,25.0,,,10010.0,12.0,10013.0,25.0,,,10002.0,0.0,0.09981833098921707,4.0,11.068473031826928,True
0,93000,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,23.0,,,10013.0,23.0,,,,,10003.5,0.0,0.10110173464603844,5.0,11.283405416249524,True
0,93100,ASH_COATED_OSMIUM,9992.0,26.0,,,,,10010.0,10.0,10013.0,26.0,,,10001.0,0.0,0.10041608063759963,4.0,11.122554674972095,True
0,93200,ASH_COATED_OSMIUM,9994.0,13.0,,,,,10010.0,13.0,10013.0,28.0,,,10002.0,0.0,0.09917369901547117,6.0,10.905748402614885,True
0,93300,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,29.0,,,10010.0,13.0,10013.0,29.0,,,10002.0,0.0,0.09686474449132677,5.0,10.56514016779422,True
0,93400,ASH_COATED_OSMIUM,9991.0,30.0,,,,,10010.0,11.0,10012.0,30.0,,,10000.5,0.0,0.09397562119081107,3.5,10.024324404300168,True
0,93500,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,20.0,,,10009.0,13.0,10011.0,20.0,,,10001.0,0.0,0.09146741678387248,4.0,9.607749952601527,True
0,93600,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,20.0,,,10009.0,14.0,10011.0,20.0,,,10001.0,0.0,0.08886544772620722,4.0,9.199428443792401,True
0,93700,ASH_COATED_OSMIUM,9993.0,11.0,9991.0,23.0,,,10009.0,11.0,,,,,10001.0,0.0,0.08616971401781529,4.0,8.798936310846237,True
0,93900,ASH_COATED_OSMIUM,9993.0,11.0,9991.0,27.0,,,10009.0,11.0,10012.0,27.0,,,10001.0,0.0,0.08338021565869667,7.5,8.405793216603604,True
0,94000,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,20.0,,,10012.0,20.0,,,,,10003.0,0.0,0.07902601969057665,6.0,8.142166011749946,True
0,94100,ASH_COATED_OSMIUM,9991.0,27.0,,,,,10012.0,27.0,,,,,10001.5,0.0,0.07638302859821847,8.5,7.809815668462892,True
0,94200,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,22.0,,,10010.0,15.0,10013.0,22.0,,,10002.0,0.0,0.07030004688232536,6.0,7.428941781284931,True
0,94300,ASH_COATED_OSMIUM,9994.0,15.0,,,,,10012.0,26.0,,,,,10003.0,0.0,0.06778012189404595,4.5,7.210833432427062,True
0,94400,ASH_COATED_OSMIUM,9991.0,27.0,,,,,10012.0,27.0,,,,,10001.5,0.0,0.06608063759962494,5.5,6.97956126344097,True
0,94600,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,25.0,,,10009.0,13.0,10011.0,25.0,,,10001.0,0.0,0.06147444913267698,4.0,6.487589000646029,True
0,94700,ASH_COATED_OSMIUM,9993.0,10.0,,,,,10009.0,10.0,10011.0,20.0,,,10001.0,0.0,0.05770042194092827,4.0,6.0580860038255535,False
0,94800,ASH_COATED_OSMIUM,9993.0,11.0,9990.0,23.0,,,10011.0,23.0,,,,,10002.0,0.0,0.05475855602437881,5.0,5.764260622425375,False
0,94900,ASH_COATED_OSMIUM,9990.0,28.0,,,,,10009.0,12.0,10011.0,28.0,,,9999.5,0.0,0.04938466947960619,2.5,5.117851007902676,False
0,95000,ASH_COATED_OSMIUM,9990.0,28.0,,,,,10011.0,28.0,,,,,10000.5,0.0,0.04487810595405532,3.0,4.6410975567653,False
0,95300,ASH_COATED_OSMIUM,9992.0,15.0,9990.0,22.0,,,10008.0,15.0,,,,,10000.0,0.0,0.040301218940459446,2.0,4.138430062801571,False
0,95400,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,30.0,,,10008.0,14.0,10011.0,30.0,,,10000.0,0.0,0.036140412564463195,2.0,3.6838729220316453,False
0,95500,ASH_COATED_OSMIUM,9993.0,12.0,9990.0,27.0,,,10011.0,27.0,,,,,10002.0,0.0,0.03378457571495546,4.5,3.4601041356999906,False
0,95900,ASH_COATED_OSMIUM,9992.0,11.0,,,,,10002.0,3.0,10008.0,11.0,10011.0,25.0,9997.0,0.0,0.026230661040787622,-2.0,2.592662496405523,False
0,96000,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,28.0,,,10009.0,13.0,,,,,10001.0,0.0,0.023816221284575716,7.5,2.3540003785039643,False
0,96100,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,20.0,,,10008.0,11.0,10011.0,20.0,,,10000.0,0.0,0.015207454289732771,2.0,1.6144137656996145,False
0,96200,ASH_COATED_OSMIUM,9992.0,13.0,9990.0,21.0,,,10008.0,13.0,10011.0,21.0,,,10000.0,0.0,0.010718471636193156,2.0,1.146855030645235,False
0,96300,ASH_COATED_OSMIUM,9990.0,22.0,,,,,10008.0,15.0,10011.0,22.0,,,9999.0,0.0,0.005256680731364275,0.0,0.5645000797887729,False
0,96400,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,30.0,,,10001.0,3.0,10008.0,12.0,10010.0,30.0,9996.5,0.0,-0.0015939990623534928,-3.5,-0.1657126561919317,False
0,96500,ASH_COATED_OSMIUM,9997.0,3.0,9991.0,10.0,,,10007.0,10.0,,,,,10002.0,0.0,-0.0023441162681669013,4.0,-0.24438106515418762,False
0,96600,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,20.0,,,10007.0,14.0,10010.0,20.0,,,9999.0,0.0,-0.007817627754336615,-0.5,-0.8261639704826776,False
0,96700,ASH_COATED_OSMIUM,9992.0,13.0,9989.0,23.0,,,10008.0,13.0,10010.0,23.0,,,10000.0,0.0,-0.01096460384435068,0.5,-1.166989033118449,False
0,96900,ASH_COATED_OSMIUM,9991.0,14.0,,,,,10007.0,14.0,10010.0,28.0,,,9999.0,0.0,-0.015049226441631505,1.0,-1.6081841482278003,False
0,97000,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,20.0,,,10007.0,14.0,10010.0,20.0,,,9999.0,0.0,-0.020546179090482886,-1.0,-2.2511726897558635,False
0,97100,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,30.0,,,10008.0,10.0,10010.0,30.0,,,10000.0,0.0,-0.023241912798874824,1.0,-2.5699868187364934,False
0,97200,ASH_COATED_OSMIUM,9997.0,2.0,9992.0,13.0,9989.0,20.0,10008.0,13.0,10010.0,20.0,,,10002.5,0.0,-0.02457219878105954,2.5,-2.756248752037385,False
0,97300,ASH_COATED_OSMIUM,9992.0,10.0,9990.0,27.0,,,10008.0,10.0,,,,,10000.0,0.0,-0.027349976558837318,0.0,-3.104152087698955,False
0,97400,ASH_COATED_OSMIUM,9992.0,15.0,9990.0,21.0,,,10008.0,15.0,10011.0,21.0,,,10000.0,0.0,-0.030127754336615097,0.0,-3.465415705428463,False
0,97500,ASH_COATED_OSMIUM,9990.0,22.0,,,,,10008.0,15.0,,,,,9999.0,0.0,-0.0338314580403188,-2.0,-3.9399450935558047,False
0,97600,ASH_COATED_OSMIUM,9990.0,26.0,,,,,10008.0,13.0,10011.0,26.0,,,9999.0,0.0,-0.03656235349273324,-2.0,-4.278747571367855,False
0,97700,ASH_COATED_OSMIUM,9989.0,26.0,,,,,10008.0,11.0,10010.0,26.0,,,9998.5,0.0,-0.0397093295827473,-2.5,-4.664807839151314,False
0,97800,ASH_COATED_OSMIUM,9990.0,24.0,,,,,10008.0,10.0,10011.0,24.0,,,9999.0,0.0,-0.04233473980309423,-2.0,-5.0106551000915545,False
0,97900,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,28.0,,,10008.0,14.0,,,,,10000.0,0.0,-0.0439873417721519,4.0,-5.254288947781511,False
0,98100,ASH_COATED_OSMIUM,9992.0,11.0,,,,,10008.0,11.0,10011.0,28.0,,,10000.0,0.0,-0.05036333802156587,-2.0,-6.84102128032076,False
0,98200,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,20.0,,,10008.0,14.0,10011.0,20.0,,,10000.0,0.0,-0.05113689639006095,-2.5,-6.979058358877324,False
0,98300,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,27.0,,,10008.0,12.0,10011.0,27.0,,,10000.0,0.0,-0.05138888888888889,-1.0,-7.021911228139221,False
0,98400,ASH_COATED_OSMIUM,9993.0,12.0,9990.0,23.0,,,10009.0,12.0,10011.0,23.0,,,10001.0,0.0,-0.05208040318799812,-3.0,-7.178138281055418,False
0,98500,ASH_COATED_OSMIUM,9993.0,11.0,9991.0,25.0,,,10012.0,25.0,,,,,10002.5,0.0,-0.048534927332395686,0.5,-6.514314904686454,False
0,98600,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,29.0,,,10002.0,5.0,10009.0,13.0,10011.0,29.0,9997.5,0.0,-0.051482653539615564,-4.5,-6.880781291200232,False
0,98700,ASH_COATED_OSMIUM,9993.0,15.0,,,,,10009.0,15.0,,,,,10001.0,0.0,-0.05108415377402719,-2.5,-6.803482862137783,False
0,98800,ASH_COATED_OSMIUM,9991.0,20.0,,,,,10010.0,15.0,,,,,10000.5,0.0,-0.04970112517580872,-1.5,-6.592610845740811,False
0,98900,ASH_COATED_OSMIUM,9991.0,24.0,,,,,10012.0,24.0,,,,,10001.5,0.0,-0.048745897796530706,-1.5,-6.406851443375624,False
0,99000,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,22.0,,,10010.0,15.0,10012.0,22.0,,,10002.0,0.0,-0.046366619784341305,-1.5,-5.984585704646723,False
0,99100,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,26.0,,,10010.0,15.0,10012.0,26.0,,,10002.0,0.0,-0.04348921706516643,1.0,-5.525014491558592,False
0,99200,ASH_COATED_OSMIUM,9992.0,23.0,,,,,10010.0,13.0,10013.0,23.0,,,10001.0,0.0,-0.04387599624941397,-2.0,-5.593742649924795,False
0,99300,ASH_COATED_OSMIUM,9995.0,15.0,9992.0,27.0,,,10011.0,15.0,10013.0,27.0,,,10003.0,0.0,-0.040512189404594466,-1.5,-5.018594084040462,False
0,99400,ASH_COATED_OSMIUM,9994.0,11.0,,,,,10010.0,11.0,10013.0,27.0,,,10002.0,0.0,-0.0366502578527895,-3.0,-4.515102488522369,False
0,99500,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,22.0,,,10011.0,12.0,10013.0,22.0,,,10003.0,0.0,-0.03132911392405063,-1.5,-3.8241386421571346,False
0,99600,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,28.0,,,10011.0,14.0,10013.0,28.0,,,10003.0,0.0,-0.026435771214252227,-1.0,-3.1967065155011154,False
0,99700,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,28.0,,,10011.0,12.0,10013.0,28.0,,,10003.0,0.0,-0.021981950304735116,1.0,-2.632523075147099,False
0,99800,ASH_COATED_OSMIUM,9995.0,12.0,,,,,10013.0,25.0,,,,,10004.0,0.0,-0.018477496483825597,1.0,-2.151031720201777,False
0,99900,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,24.0,,,10011.0,12.0,10013.0,24.0,,,10003.0,0.0,-0.01499648382559775,0.0,-1.7283862931450307,False
0,100000,ASH_COATED_OSMIUM,9994.0,12.0,9992.0,22.0,,,10013.0,22.0,,,,,10003.5,0.0,-0.011052508204406938,1.5,-1.2576550045097559,False
0,100100,ASH_COATED_OSMIUM,9995.0,13.0,9992.0,25.0,,,10011.0,13.0,,,,,10003.0,0.0,-0.00853258321612752,1.0,-0.9619858137476952,False
0,100400,ASH_COATED_OSMIUM,9995.0,10.0,9992.0,24.0,,,10011.0,10.0,10013.0,24.0,,,10003.0,0.0,-0.0060360993905297705,6.0,-0.6751135078516582,False
0,100500,ASH_COATED_OSMIUM,9995.0,12.0,9992.0,25.0,,,10011.0,12.0,,,,,10003.0,0.0,-0.008309892170651664,1.0,-0.958597049340788,False
0,100600,ASH_COATED_OSMIUM,9995.0,15.0,9993.0,21.0,,,10011.0,15.0,10014.0,21.0,,,10003.0,0.0,-0.005977496483825597,1.0,-0.6842134829904496,False
0,100700,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,30.0,,,10011.0,10.0,,,,,10003.0,0.0,-0.0036685419596812004,1.0,-0.4171260387371462,False
0,100800,ASH_COATED_OSMIUM,9995.0,12.0,9993.0,22.0,,,10011.0,12.0,10014.0,22.0,,,10003.0,0.0,-0.0013830285982184716,-0.5,-0.15636763959609756,False
0,100900,ASH_COATED_OSMIUM,9993.0,24.0,,,,,10011.0,11.0,10014.0,24.0,,,10002.0,0.0,0.0013771683075480543,-1.0,0.15704252503790742,False
0,101000,ASH_COATED_OSMIUM,9996.0,15.0,9993.0,20.0,,,10012.0,15.0,10014.0,20.0,,,10004.0,0.0,0.0055496952648851385,-2.5,0.6289070530643469,False
0,101100,ASH_COATED_OSMIUM,10002.0,3.0,9996.0,14.0,9994.0,27.0,10012.0,14.0,,,,,10007.0,0.0,0.015799343647444914,5.0,1.8039457558158825,False
0,101200,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,28.0,,,10012.0,13.0,10014.0,28.0,,,10004.0,0.0,0.0189873417721519,0.5,2.159212861247399,False
0,101300,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,20.0,,,10005.0,3.0,10012.0,13.0,10014.0,20.0,10000.5,0.0,0.020311767463666197,-1.5,2.3393678494020174,False
0,101400,ASH_COATED_OSMIUM,9994.0,21.0,,,,,10012.0,12.0,10015.0,21.0,,,10003.0,0.0,0.022597280825128928,6.0,2.6117030846934957,False
0,101500,ASH_COATED_OSMIUM,9996.0,15.0,9994.0,20.0,,,10012.0,15.0,10015.0,20.0,,,10004.0,0.0,0.021038443506797937,0.5,2.4753294613869716,False
0,101600,ASH_COATED_OSMIUM,9996.0,12.0,9994.0,22.0,,,10012.0,12.0,10015.0,22.0,,,10004.0,0.0,0.02548640412564463,2.0,3.039766631226823,False
0,101700,ASH_COATED_OSMIUM,9993.0,26.0,,,,,10012.0,15.0,,,,,10002.5,0.0,0.02710970464135021,-1.0,3.2527413967273624,False
0,101800,ASH_COATED_OSMIUM,9996.0,11.0,,,,,10012.0,11.0,,,,,10004.0,0.0,0.03153422409751524,1.5,3.856982139358242,False
0,101900,ASH_COATED_OSMIUM,9996.0,13.0,9993.0,23.0,,,10012.0,13.0,,,,,10004.0,0.0,0.03499765588373183,2.0,4.32248018609871,False
0,102000,ASH_COATED_OSMIUM,10005.0,7.0,10001.0,2.0,9993.0,27.0,10012.0,10.0,10014.0,27.0,,,10008.5,0.0,0.0421179090482888,5.0,4.91774465133039,False
0,102100,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,27.0,,,10011.0,10.0,10014.0,27.0,,,10003.0,0.0,0.045417252695733705,2.0,5.462892133028177,False
0,102200,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,25.0,,,10011.0,14.0,10014.0,25.0,,,10003.0,0.0,0.04635489920300047,1.0,5.596039055863466,False
0,102300,ASH_COATED_OSMIUM,9993.0,28.0,,,,,10011.0,15.0,10014.0,28.0,,,10002.0,0.0,0.04726910454758556,0.0,5.7525868881922655,False
0,102400,ASH_COATED_OSMIUM,9992.0,27.0,,,,,10011.0,11.0,10013.0,27.0,,,10001.5,0.0,0.04772034692920769,1.0,5.834431763090926,False
0,102500,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,26.0,,,10011.0,14.0,,,,,10003.0,0.0,0.04814814814814815,2.0,5.894804847874869,False
0,102600,ASH_COATED_OSMIUM,9995.0,11.0,,,,,10011.0,11.0,10013.0,28.0,,,10003.0,0.0,0.048992030004688235,2.0,6.02118086081216,False
0,102700,ASH_COATED_OSMIUM,10000.0,3.0,9994.0,15.0,,,10010.0,15.0,10013.0,21.0,,,10005.0,0.0,0.05164088138771683,4.0,6.347758450567572,False
0,102800,ASH_COATED_OSMIUM,9994.0,12.0,9991.0,27.0,,,10010.0,12.0,,,,,10002.0,0.0,0.051418190342240974,1.0,6.309770407440784,False
0,102900,ASH_COATED_OSMIUM,9993.0,13.0,9991.0,24.0,,,10009.0,13.0,10012.0,24.0,,,10001.0,0.0,0.050246132208157525,-2.0,6.096219426765515,False
0,103000,ASH_COATED_OSMIUM,9994.0,15.0,,,,,10010.0,15.0,10012.0,27.0,,,10002.0,0.0,0.05189873417721519,0.5,6.425410553009422,False
0,103200,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,30.0,,,10012.0,30.0,,,,,10003.0,0.0,0.05307665260196906,1.0,6.623172079254074,False
0,103300,ASH_COATED_OSMIUM,9993.0,13.0,9991.0,21.0,,,10009.0,13.0,10012.0,21.0,,,10001.0,0.0,0.05284224097515237,-2.0,6.573814551677,False
0,103400,ASH_COATED_OSMIUM,9994.0,14.0,9991.0,25.0,,,10010.0,14.0,10012.0,25.0,,,10002.0,0.0,0.05450656352555087,0.5,6.934085260166546,False
0,103500,ASH_COATED_OSMIUM,9994.0,14.0,9991.0,26.0,,,10010.0,14.0,,,,,10002.0,0.0,0.05477027660571964,1.0,6.986155067380714,False
0,103600,ASH_COATED_OSMIUM,9994.0,14.0,,,,,10010.0,14.0,10012.0,26.0,,,10002.0,0.0,0.05454758556024379,1.0,6.94416435878994,False
0,103700,ASH_COATED_OSMIUM,9994.0,15.0,,,,,10010.0,15.0,10012.0,30.0,,,10002.0,0.0,0.05430145335208626,0.0,6.898056750543664,False
0,103900,ASH_COATED_OSMIUM,9994.0,12.0,9991.0,27.0,,,10010.0,12.0,,,,,10002.0,0.0,0.05498124706985467,2.5,7.038713549712845,False
0,104000,ASH_COATED_OSMIUM,9993.0,10.0,,,,,10009.0,10.0,,,,,10001.0,0.0,0.05236169714017815,0.5,6.578110810876114,False
0,104100,ASH_COATED_OSMIUM,9994.0,11.0,,,,,10010.0,11.0,10012.0,30.0,,,10002.0,0.0,0.051582278481012656,2.0,6.446506340805117,False
0,104300,ASH_COATED_OSMIUM,9993.0,14.0,9991.0,20.0,,,10009.0,14.0,10012.0,20.0,,,10001.0,0.0,0.049367088607594936,1.0,6.068291824110527,False
0,104400,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,23.0,,,10010.0,10.0,10013.0,23.0,,,10002.0,0.0,0.04805438349742147,0.0,5.871635275739936,False
0,104500,ASH_COATED_OSMIUM,9994.0,14.0,9992.0,29.0,,,10010.0,14.0,,,,,10002.0,0.0,0.04859353023909986,5.0,5.967345033541472,False
0,104600,ASH_COATED_OSMIUM,9994.0,10.0,9991.0,25.0,,,10010.0,10.0,10012.0,25.0,,,10002.0,0.0,0.04438584153774027,1.0,5.523044112672712,False
0,104700,ASH_COATED_OSMIUM,9994.0,10.0,9991.0,30.0,,,10010.0,10.0,10012.0,30.0,,,10002.0,0.0,0.04385841537740272,2.0,5.439436226780645,False
0,104800,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,21.0,,,10010.0,15.0,,,,,10002.0,0.0,0.042358180965775906,2.0,5.2254535899330135,False
0,104900,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,23.0,,,10010.0,15.0,10013.0,23.0,,,10002.0,0.0,0.04081106422878575,3.0,5.009579398141028,False
0,105000,ASH_COATED_OSMIUM,9994.0,15.0,,,,,10010.0,15.0,,,,,10002.0,0.0,0.03826769807782466,5.5,4.69268025596737,False
0,105100,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,22.0,,,10010.0,10.0,10013.0,22.0,,,10002.0,0.0,0.03328059071729958,0.0,4.217012439668736,False
0,105200,ASH_COATED_OSMIUM,9991.0,28.0,,,,,10010.0,15.0,10012.0,28.0,,,10000.5,0.0,0.0319971870604782,1.5,4.000445703804841,False
0,105400,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,21.0,,,10010.0,10.0,10013.0,21.0,,,10002.0,0.0,0.029289732770745428,2.0,3.6756460708994174,False
0,105500,ASH_COATED_OSMIUM,10000.0,3.0,9992.0,27.0,,,10011.0,14.0,10013.0,27.0,,,10005.5,0.0,0.03070206282231599,6.5,3.810998484994422,False
0,105600,ASH_COATED_OSMIUM,9995.0,11.0,,,,,10011.0,11.0,10013.0,28.0,,,10003.0,0.0,0.028721284575714955,4.0,3.5937703431334773,False
0,105700,ASH_COATED_OSMIUM,9992.0,29.0,,,,,10011.0,15.0,10013.0,29.0,,,10001.5,0.0,0.02525785278949836,1.5,3.169808419812549,False
0,105800,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,30.0,,,10010.0,15.0,10013.0,30.0,,,10002.0,0.0,0.023148148148148147,-0.5,2.9060316468596366,False
0,105900,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,23.0,,,10013.0,23.0,,,,,10003.5,0.0,0.024753867791842476,3.5,3.1192248819209105,False
0,106100,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,24.0,,,10010.0,13.0,10013.0,24.0,,,10002.0,0.0,0.02257383966244726,2.0,2.8462086194032263,False
0,106200,ASH_COATED_OSMIUM,9994.0,13.0,9992.0,27.0,,,10010.0,13.0,10013.0,27.0,,,10002.0,0.0,0.020346929207688703,3.0,2.5695613709374245,False
0,106300,ASH_COATED_OSMIUM,9994.0,14.0,9991.0,25.0,,,10010.0,14.0,10012.0,25.0,,,10002.0,0.0,0.017123769338959212,3.0,2.1897661600119953,False
0,106400,ASH_COATED_OSMIUM,9994.0,15.0,9992.0,25.0,,,10010.0,15.0,10013.0,25.0,,,10002.0,0.0,0.013830285982184717,3.5,1.7961235473434705,False
0,106500,ASH_COATED_OSMIUM,9994.0,15.0,9991.0,25.0,,,10010.0,15.0,,,,,10002.0,0.0,0.009991795593061415,3.0,1.3333364688212999,False
0,106700,ASH_COATED_OSMIUM,9994.0,11.0,9992.0,30.0,,,10010.0,11.0,10013.0,30.0,,,10002.0,0.0,0.006545944678856071,2.0,0.8943185539631626,False
0,106800,ASH_COATED_OSMIUM,9994.0,10.0,,,,,10010.0,10.0,10013.0,25.0,,,10002.0,0.0,0.003979137365213314,2.0,0.5503499301931547,False
0,107100,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,26.0,,,10011.0,14.0,,,,,10003.0,0.0,0.002291373652133146,3.0,0.32152370414930237,False
0,107200,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,21.0,,,10011.0,14.0,,,,,10003.0,0.0,0.00053328645100797,3.0,0.07605834640433279,False
0,107300,ASH_COATED_OSMIUM,9992.0,22.0,,,,,10010.0,13.0,,,,,10001.0,0.0,-0.003146976090014065,0.0,-0.45489616624143364,False
0,107400,ASH_COATED_OSMIUM,9995.0,10.0,,,,,10011.0,10.0,10013.0,29.0,,,10003.0,0.0,-0.004049460853258322,0.5,-0.589440065346927,False
0,107500,ASH_COATED_OSMIUM,9995.0,11.0,9992.0,25.0,,,10011.0,11.0,10013.0,25.0,,,10003.0,0.0,-0.003574777308954524,5.5,-0.519671264677382,False
0,107600,ASH_COATED_OSMIUM,9995.0,13.0,,,,,10013.0,25.0,,,,,10004.0,0.0,-0.00693272386310361,3.0,-1.097925251194091,False
